DateTime,Compressor A1 (kW),Compressor B1 (kW),Compressor C 1(kW),Compressor D1 (kW),Compressor A2 (kW),Compressor B2 (kW),Compressor C2 (kW),Compressor D2 (kW),Pressure (psig)
5/1/2022 9:57,162.3,275.4,388,427.5,123,276,381.7,426.9,81.674
5/1/2022 9:58,167.4,280.1,393.7,397.9,128,289.8,373.1,416.2,82.431
5/1/2022 9:59,169.3,272.8,387.3,400.4,146.5,281.5,389.6,414,83.567
5/1/2022 10:00,166.8,270.6,379.1,395.8,129.3,280.2,369.3,438.9,83.44
5/1/2022 10:01,164.4,272.6,379.7,400,135.7,268.9,385.2,484.5,83.188
5/1/2022 10:02,171.8,276.9,383,395.1,139.2,278.7,364,429.4,83.377
5/1/2022 10:03,163.1,277.3,374.4,404.5,135,279.2,370.2,468.9,83.251
5/1/2022 10:04,160,274.2,390.6,427.6,135.1,276.8,375.6,443.3,83.945
5/1/2022 10:05,163.3,277.8,368.9,400.2,134.7,274.7,372.8,441.1,83.377
5/1/2022 10:06,162.7,273.5,366,400.4,142.1,281.2,361.5,482,82.62
5/1/2022 10:07,164.1,278.4,378.9,393.6,139.5,275.9,354.2,466,82.557
5/1/2022 10:08,173.8,280.8,370.7,399.8,152.1,281.3,374.1,459.4,82.179
5/1/2022 10:09,170.1,276.4,369,403.7,141.5,284.4,369.5,450.8,82.683
5/1/2022 10:10,166.4,278.4,379.4,414.8,136.7,281.9,381.7,439.7,82.936
5/1/2022 10:11,176.1,277.2,369.2,393.6,153,278.8,364.8,437.9,82.747
5/1/2022 10:12,166.4,271.2,368.7,400,130.2,281.5,379.7,427.1,82.557
5/1/2022 10:13,179.2,274.6,371.8,424.3,152.9,274.8,368,457.9,82.431
5/1/2022 10:14,167.3,286.6,378.3,395.5,132.4,281.4,372.6,436.9,82.179
5/1/2022 10:15,168.3,287.5,373.4,403.5,146.5,297.2,385.2,553.1,82.179
5/1/2022 10:16,174,279.7,391.2,391.5,150.9,278.2,378.6,428.8,81.927
5/1/2022 10:17,169.2,281.9,380.6,393.1,141.7,276.8,384,546.6,82.053
5/1/2022 10:18,173.8,284.4,385.8,396.7,145.6,274.7,373.7,442.5,81.99
5/1/2022 10:19,170.4,275,388.5,430.8,142.1,279.9,368.9,490.8,81.737
5/1/2022 10:20,163,287.5,384.8,392.9,140.3,285.9,364,429.9,82.053
5/1/2022 10:21,174.5,283.3,404,425,150.8,275.7,371.1,444.4,82.242
5/1/2022 10:22,174.9,276,378.7,407.4,149.9,280.1,372.9,434,82.179
5/1/2022 10:23,173.9,273.8,384.1,416.5,143.3,284.7,379.9,442.9,82.62
5/1/2022 10:24,171,281.3,410,448.4,143.9,280.8,381.1,444.2,82.936
5/1/2022 10:25,174.2,275,391.2,408.6,149.6,284.2,363.3,430,82.873
5/1/2022 10:26,172.1,278.5,369.9,411.9,133.2,277.5,380.5,428.4,82.747
5/1/2022 10:27,174.5,274.8,381.9,401.1,143,276.4,379.3,435.3,83.188
5/1/2022 10:28,171.9,282.8,380.6,389.9,145.8,280.9,377.5,429.7,83.314
5/1/2022 10:29,169,277.1,376.5,446.3,136.4,282.5,363.5,426.2,83.125
5/1/2022 10:30,170.9,276.9,375.3,391.8,142,291.4,378.2,431.8,83.125
5/1/2022 10:31,175.4,274.4,370.6,390.3,151.1,292.4,383.6,433.7,83.377
5/1/2022 10:32,173.8,272,374.8,400.8,134.3,276.2,375.1,438.3,83.882
5/1/2022 10:33,175.6,277.6,359.7,403.5,137.3,275,396.1,457.6,83.882
5/1/2022 10:34,177.8,276.1,356.9,405.9,157.8,286.1,394.5,435.4,83.819
5/1/2022 10:35,168,280.6,356.3,406.6,147,284.4,398.4,476.3,83.756
5/1/2022 10:36,176.3,279.6,359.5,396.6,139.5,286.9,376.3,433.4,83.693
5/1/2022 10:37,176.9,271.9,356.3,393.8,154.3,289.6,377.6,429.2,83.377
5/1/2022 10:38,179.4,283.3,363,389.6,146,277.5,381.4,429.3,83.503
5/1/2022 10:39,173.6,275.8,354.4,394.3,142.4,270.2,385.3,430,83.44
5/1/2022 10:40,171.1,275.3,364.4,448.7,147.9,280.9,376.5,424.2,83.188
5/1/2022 10:41,178.1,274.4,356.6,404.8,144.5,274.4,365.8,439.9,82.81
5/1/2022 10:42,174.3,275.8,367.9,404.5,135.1,271.6,362.8,450.7,82.873
5/1/2022 10:43,173.4,276.1,374.6,394.7,146.2,282,394.7,432.7,83.251
5/1/2022 10:44,166.1,275.1,371,399.1,133,283,372.9,432.7,83.503
5/1/2022 10:45,175.4,273.9,359.1,394.7,153.2,280,370.2,429.3,83.503
5/1/2022 10:46,168.5,267.2,364.6,391.4,144,281.4,381.6,453.4,83.062
5/1/2022 10:47,168.5,280.6,367.2,393.9,135.3,290.4,372.3,441,82.936
5/1/2022 10:48,174.1,279.8,366,391.7,153.9,283.8,376.6,434.3,82.873
5/1/2022 10:49,178.7,281.3,369.7,399.6,145.9,280.6,366.5,434.6,82.494
5/1/2022 10:50,172.7,281.7,369.2,394.5,141,277.4,362.8,460.9,82.494
5/1/2022 10:51,167.9,276.9,372.9,408.4,139.2,289.2,377.3,449.9,82.683
5/1/2022 10:52,176.5,276.3,366.9,397,153.6,279.4,371.4,430.4,82.873
5/1/2022 10:53,178.4,278.9,371.5,395.3,150.1,279.2,364.7,430.2,82.999
5/1/2022 10:54,168.2,279.8,365.1,488.4,141,277.7,375.5,421.1,83.503
5/1/2022 10:55,172.1,275.9,372.7,401.4,132.2,284.8,378.4,452.4,82.999
5/1/2022 10:55,176.3,273.7,376.4,399.1,136.5,277.8,383.5,428.2,82.683
5/1/2022 10:56,170.6,279.4,375.5,420.8,138,285.4,360.8,435,82.683
5/1/2022 10:57,173.9,272.5,368,413.1,151.2,276.7,367.4,427.5,82.494
5/1/2022 10:58,177.7,274.1,376.2,444.4,141.4,278.6,371.5,433.6,82.62
5/1/2022 10:59,179.1,283.1,372.7,414.5,149.9,276.2,374.9,424.2,82.747
5/1/2022 11:00,168.7,280.4,373.8,400,139,276.3,361.1,429.1,83.125
5/1/2022 11:01,172.6,278.4,376.8,421.5,150,278.9,376.3,434.2,83.377
5/1/2022 11:02,171.2,270.7,383.3,423.1,141.3,279.7,375.6,431.8,83.314
5/1/2022 11:03,170.2,277.7,376,403.8,149.2,281,370,430.2,82.81
5/1/2022 11:04,169.1,286.3,373.8,413,136.1,275.4,369.4,431.1,81.927
5/1/2022 11:05,175.6,287.3,369.4,406.8,146.9,276,370.1,432.8,82.242
5/1/2022 11:06,167.9,280.6,386.7,409.3,132.7,272.7,364.1,436,82.242
5/1/2022 11:07,173.7,288.1,378.6,418.8,152,286,366.2,438.4,83.819
5/1/2022 11:08,171.6,283.8,380.5,415.9,141.4,282.7,396.1,468.3,83.756
5/1/2022 11:09,175.1,278.7,363.8,407.2,147.5,279.4,392.3,449,83.819
5/1/2022 11:10,176.1,286.7,355.5,403.4,145.2,279.4,396.8,430.8,83.819
5/1/2022 11:11,173.5,289.1,359.3,437.3,153.5,270.8,403.5,449.3,83.377
5/1/2022 11:12,172.5,280.5,358.4,424.1,151.4,285.7,401,455.5,82.936
5/1/2022 11:13,181.7,287.7,359,406.3,145.4,289.7,386.7,421.6,83.125
5/1/2022 11:14,183,285.9,365.9,403.6,152.6,281.6,387.5,422.5,83.63
5/1/2022 11:15,172.2,276.4,365.2,433.2,133.7,294.1,367,421.6,83.44
5/1/2022 11:16,173.8,283.4,365.3,408.2,150.4,284.3,369.5,427.8,83.503
5/1/2022 11:17,173.9,281.5,361.7,405.4,136.4,279.2,374.6,424.1,82.81
5/1/2022 11:18,170.7,271.7,369.9,420.9,139.9,288.7,382.5,420.1,82.494
5/1/2022 11:19,172,281.8,372.5,427,138.6,286.4,401.4,416.4,82.873
5/1/2022 11:20,172.4,286,383.4,399.2,142.6,279.6,393.6,429.9,83.819
5/1/2022 11:21,170.5,276.9,374.8,405.9,145.5,286.4,372.1,447.9,83.756
5/1/2022 11:22,161.2,283.1,362.4,413.6,132.3,282.1,379.6,454.2,83.945
5/1/2022 11:23,175.4,279.4,368.8,414.1,142,289.7,375.8,443.8,83.945
5/1/2022 11:24,174,283.9,367.8,401.3,137.6,279.7,409,446.1,83.882
5/1/2022 11:25,170.4,275.1,367.4,418.5,135.5,282.5,414.5,417,83.314
5/1/2022 11:26,184.4,272.6,373.5,402.6,149.9,283.1,410.6,410.8,82.747
5/1/2022 11:27,166.4,275.5,366.9,410.6,141.4,270.2,404.5,408.8,82.81
5/1/2022 11:28,173.9,282.2,367.8,404.2,152.1,274.9,386.2,406.3,82.999
5/1/2022 11:29,175.6,277.1,358.9,405.4,138.4,281.6,394.4,412,82.431
5/1/2022 11:30,165.1,279.6,365.2,421,135.6,277.5,361.8,461.6,82.494
5/1/2022 11:31,161.6,276.1,377,424.9,131.4,275.6,356.2,412.8,82.431
5/1/2022 11:32,166.1,275.6,393.8,493.3,141.9,279.5,349.4,417.3,82.368
5/1/2022 11:33,171.7,280.9,376.1,424.3,132.2,279.9,353.4,411.2,82.431
5/1/2022 11:34,177.2,281.3,386.8,418,148.3,278.4,354.7,421.7,82.747
5/1/2022 11:35,161.6,272.5,382.4,482.5,130.3,281.6,347.8,415.9,82.053
5/1/2022 11:36,168.6,275.9,373.3,419.3,128.8,277.1,359.2,422.9,82.747
5/1/2022 11:37,160.3,269.6,379.2,407.4,127.2,283.6,348.7,417.1,82.116
5/1/2022 11:38,164.9,284,380.7,398.9,129.6,283.1,352.2,419.8,81.99
5/1/2022 11:39,169,276.9,383.1,468.1,147.2,273.8,349.9,418.2,82.179
5/1/2022 11:40,162.9,286.7,367.8,404.1,135.4,283.8,352.8,408.4,82.683
5/1/2022 11:41,171.3,283.5,383.1,394.9,132.5,285.1,360.9,430.1,82.683
5/1/2022 11:42,164.8,280.4,383.7,418.6,139.9,279.5,366.2,424.8,83.125
5/1/2022 11:43,166.9,281.5,374.6,399.7,143.6,285.8,370.7,428.4,82.873
5/1/2022 11:44,170.7,279.5,380.4,406.2,146.3,289.8,353,454.3,82.62
5/1/2022 11:45,167.1,275.4,388.5,394,147.1,284,361.6,415.6,82.873
5/1/2022 11:46,161.6,283.4,377.7,397.2,128.3,278.5,367.2,430,83.63
5/1/2022 11:47,164.2,288.1,374.7,391.7,125.5,275.2,357.1,415.8,82.494
5/1/2022 11:48,166.8,274,374.7,405.3,133.2,289.3,350.6,438.7,82.557
5/1/2022 11:49,171,280.4,366.9,396.8,149.1,282.5,348.7,422.9,82.494
5/1/2022 11:50,170.9,283,380.6,393.9,141,282.1,357.4,429.7,82.557
5/1/2022 11:51,162.5,286.3,385.1,392.3,137.2,281.1,348,422.5,82.557
5/1/2022 11:52,163.4,272.7,375,393.5,136.2,290.2,371.3,414.7,83.125
5/1/2022 11:53,162.9,281.5,381.2,389.5,135.7,291.1,370.2,420.6,83.062
5/1/2022 11:54,171.5,275,378.2,450.2,141.4,275.7,360.3,414.1,83.188
5/1/2022 11:54,166.1,270.2,377.3,392.8,141.6,286.2,375.1,412.9,83.44
5/1/2022 11:55,162.9,274.5,383.7,396.2,141.6,282.7,368.9,418.5,83.503
5/1/2022 11:56,174.3,272,382.5,402.9,136.6,285.4,386.8,440.7,83.503
5/1/2022 11:57,167.9,279.3,391.5,398.7,144.5,279.7,362.2,411,83.125
5/1/2022 11:58,165.5,280.1,378.1,394.2,140.3,274.7,365.7,412,83.377
5/1/2022 11:59,169.4,268.3,365.8,392.5,138.2,282.5,368.6,412.9,83.377
5/1/2022 12:00,172.4,270.5,381.6,394.8,145.5,298.1,361.8,415.1,83.251
5/1/2022 12:01,166.6,276.4,380.3,396.1,128.8,286.2,362.6,415.3,83.377
5/1/2022 12:02,162.5,273,385.1,393.1,132.4,293.4,366.5,411.8,83.567
5/1/2022 12:03,167.8,275,371.5,392.9,130,277.3,377.1,413.6,83.314
5/1/2022 12:04,168.2,282.7,374.1,387.1,128.5,281.5,386.5,432.1,83.567
5/1/2022 12:05,167.2,273.7,378.8,430.4,134.5,281.3,376.6,468.3,83.756
5/1/2022 12:06,162.8,275,376.6,396.8,138.6,286.6,381.9,411.8,83.503
5/1/2022 12:07,165.7,276.4,374.6,396.3,129.2,287.7,393,409.9,82.62
5/1/2022 12:08,163.9,280.3,378.4,388.2,130.6,286.4,388.4,418.3,82.179
5/1/2022 12:09,170.1,284.5,391.1,390,139.5,282.7,374.5,465.1,82.305
5/1/2022 12:10,157.7,277.5,382.5,406.6,126.8,280.9,392.2,454.1,82.81
5/1/2022 12:11,171,279.6,388.5,399.7,141.7,273.6,383.8,415.4,83.188
5/1/2022 12:12,166.7,267.6,374.8,405.2,133.4,275.5,380.4,420,83.188
5/1/2022 12:13,166.1,279.3,379.5,424.8,135.8,286.6,383.1,417.1,83.251
5/1/2022 12:14,166.7,276.4,386.2,395.7,140,279.5,380.8,413.8,82.62
5/1/2022 12:15,169.3,281.4,384.7,389,133.4,281.9,369.6,418.5,82.179
5/1/2022 12:16,171.7,279.6,388,393.6,146.5,278.7,372.6,413,81.99
5/1/2022 12:17,162.4,276.6,404.3,394.8,141.1,290.1,368.4,419.4,81.737
5/1/2022 12:18,168.7,281.1,398.2,406.9,142.7,283.9,369.8,422.7,81.99
5/1/2022 12:19,171.7,269.8,401,391.8,150.8,276.2,381.3,412.9,82.179
5/1/2022 12:20,167.9,273,396.1,398.3,143.2,278,372.7,446.9,81.864
5/1/2022 12:21,166.3,283.6,400.8,398.2,135.4,280.8,377.5,415.4,81.99
5/1/2022 12:22,173.6,282,393.7,394.4,145.7,282.4,387.5,404.9,82.305
5/1/2022 12:23,172.6,278.1,394.3,397.1,149.1,290.2,388.5,423.1,81.8
5/1/2022 12:24,162,280.5,399,396.2,141.5,280.2,377.6,414.4,82.053
5/1/2022 12:25,171.9,300.5,400.8,389.6,134.1,280.5,413.3,458.2,82.116
5/1/2022 12:26,160.9,280.5,392.3,393.6,136.2,273.1,424.7,414.5,81.611
5/1/2022 12:27,173.8,287.5,392.6,396.4,145.6,299.4,420.1,417,81.359
5/1/2022 12:28,173.5,276,410.2,394.2,148.2,289.5,421.6,411.1,81.422
5/1/2022 12:29,164.5,284.5,414.5,390.2,137.6,276.7,422.1,446.6,81.674
5/1/2022 12:30,163.8,274.3,404.8,395.6,132.4,277.8,399.1,407.6,82.81
5/1/2022 12:31,165.5,279.2,393.6,392.9,142.4,284.2,375.8,416.7,82.999
5/1/2022 12:32,161.4,272.4,383.1,392.7,125.6,289.3,378.8,409.2,82.62
5/1/2022 12:33,175.5,287.3,379.3,394.7,147.1,285.7,373.8,415.5,82.936
5/1/2022 12:34,163.1,280.6,375,400.2,132,281.5,385.4,412.1,82.747
5/1/2022 12:35,166.8,270.7,375.8,392.4,141.2,284.8,392.3,417.9,82.873
5/1/2022 12:36,159.8,273.5,375.6,388.4,129.5,280.5,383.5,449.2,83.188
5/1/2022 12:37,160.7,276.4,371.7,403.3,126.9,285.1,378.4,413.5,83.567
5/1/2022 12:38,163.2,274.7,389.1,442.3,131.4,287.8,380.4,423.9,83.125
5/1/2022 12:39,172.9,272.7,378.4,391.4,143.4,279.9,372.1,416.7,82.936
5/1/2022 12:40,163.9,276.1,377.6,400,124.4,281.6,409.6,412.9,82.62
5/1/2022 12:41,159.4,273.1,372.1,411.8,127.4,287.6,439.9,412.2,83.125
5/1/2022 12:42,164.5,269,387.4,397.6,138.9,276.4,433.7,417.3,83.377
5/1/2022 12:43,173.5,277.9,380.5,406.2,134.7,288.9,426.1,437.2,83.125
5/1/2022 12:44,167.7,278,378.7,410.2,129,280.9,414.7,410.9,82.999
5/1/2022 12:45,164.8,282.3,383.5,412,132.6,280.4,405.6,426.8,83.377
5/1/2022 12:46,168.7,275.8,383.3,448.1,134.3,285.2,386.9,426.4,83.251
5/1/2022 12:47,164,279.1,368.9,398.7,133.8,293.4,375.1,439.7,83.377
5/1/2022 12:48,162.9,278.9,384.6,442.8,142.4,286.3,376.6,423.4,83.125
5/1/2022 12:49,164.8,279,383.2,394.9,125.1,280.6,398.6,418.9,82.936
5/1/2022 12:50,171.2,280.1,384.6,391.3,139.9,283,387.6,424.9,83.377
5/1/2022 12:51,171.1,276.1,377.9,391.8,139.7,283,395.9,409.2,83.188
5/1/2022 12:52,167.1,272.3,379.7,395.6,136.3,265.4,400.9,408.5,82.683
5/1/2022 12:53,168.6,285,384.8,431.9,138.2,280.1,393.3,412.5,83.44
5/1/2022 12:53,167.5,278.9,388.8,425.2,142.7,285.6,400,417.3,83.314
5/1/2022 12:54,166.9,272.6,376.5,395.1,141.2,283.1,399,414.9,83.377
5/1/2022 12:55,164.5,284.8,380.4,398.1,143.2,279,400.8,421.4,83.945
5/1/2022 12:56,168.7,288.4,375.5,418.9,129.7,281.6,403.9,415.9,83.125
5/1/2022 12:57,167.4,273.4,363.8,383.4,130.1,281.4,406.7,416.2,82.62
5/1/2022 12:58,166.2,266.8,375.8,414,143.5,278.7,390,414.2,81.927
5/1/2022 12:59,167.3,277.8,392.2,382.8,130.1,286.9,387,416.9,82.242
5/1/2022 13:00,164.2,280.2,401.7,389.9,143.3,289.7,386,425.6,81.422
5/1/2022 13:01,167.2,276.1,411.7,385.4,144.3,277,392.3,442.1,81.296
5/1/2022 13:02,168.9,273.5,399.6,389.8,144.9,282.7,394.4,413.1,81.422
5/1/2022 13:03,169.1,272,403.8,417.5,147.7,289.2,382.4,413.5,81.8
5/1/2022 13:04,173.5,272.6,400.9,386,134.2,295,385.6,415.7,81.548
5/1/2022 13:05,162.3,271.9,406.6,388.7,142.1,278.9,370,426.1,82.053
5/1/2022 13:06,170.7,279.9,399.8,386.6,147.8,275.3,374.9,417.8,82.116
5/1/2022 13:07,167,272,403.2,391.2,128.1,277.4,379.7,467.1,82.305
5/1/2022 13:08,164.1,281.2,406.5,428,143.5,283.6,372.8,426.8,82.431
5/1/2022 13:09,170.1,273.1,406.6,383,147.4,271.7,364.4,416.2,81.864
5/1/2022 13:10,170.9,276.4,396.3,387.9,148.2,278.6,381.1,419.1,81.485
5/1/2022 13:11,172.8,278.9,403.3,390.8,133,290.6,373.9,416.3,82.116
5/1/2022 13:12,164.8,287.9,400.1,382.2,134.6,288.1,365.8,438.1,82.305
5/1/2022 13:13,160.9,282,418.3,387.9,125.4,296.8,378.5,412.8,82.494
5/1/2022 13:14,173.5,280,412.6,385.2,149,272.5,365.1,418.8,82.242
5/1/2022 13:15,168.3,277.7,387.8,386.8,134.9,284.3,373.3,423.3,82.557
5/1/2022 13:16,171.8,271.3,394.1,390.5,151.5,280.8,362.7,421.2,82.431
5/1/2022 13:17,168.5,267.7,390.8,383.9,144.5,289.7,374.3,456.8,82.431
5/1/2022 13:18,170.6,272.1,403.1,387,148.4,278.9,387.2,421.5,82.242
5/1/2022 13:19,169.2,263.5,385.8,466.2,147.1,279.1,379.7,427,81.737
5/1/2022 13:20,172.3,273.8,392.6,391.9,145.1,282.1,382.5,423.3,81.864
5/1/2022 13:21,169.5,277.7,389.1,395.9,131.2,291.1,384.4,412.3,82.116
5/1/2022 13:22,162.9,269.3,382.9,416.6,124,289.1,375.4,413.5,82.116
5/1/2022 13:23,174.1,276.2,381,389.3,143.5,284.1,374.9,422.5,82.494
5/1/2022 13:24,168.6,274.3,397.5,394.1,140.5,277.2,385.7,420.5,82.81
5/1/2022 13:25,165.6,275,402.6,402.5,137.7,295.8,381,417.7,82.936
5/1/2022 13:26,167,275.1,391.2,396.6,136.4,281.4,372.3,417.7,82.557
5/1/2022 13:27,160.2,273,388.1,395.7,123.3,281.6,383.7,425,83.377
5/1/2022 13:28,169.4,271.5,396.5,389.3,144.1,283.3,403.3,431.5,83.062
5/1/2022 13:29,162.9,285.8,388.7,475.4,137.8,284.9,428.3,413.6,82.242
5/1/2022 13:30,168.7,285.2,379.8,401.3,140.7,283.6,429.1,420.2,82.305
5/1/2022 13:31,172.2,284.4,385.3,388.2,145.1,278.7,427.5,417.3,83.062
5/1/2022 13:32,169.2,284.7,377.6,394.2,149.2,283.3,425,418.6,83.377
5/1/2022 13:33,162.7,282.5,378.8,393.5,137,289.6,415.1,410.4,83.693
5/1/2022 13:34,163.5,272.7,384.6,396.7,123.6,293.1,404.3,417.2,83.503
5/1/2022 13:35,162,282.4,390,403.7,135.4,288.4,379,422,83.44
5/1/2022 13:36,162.8,279.7,373,391.8,131.2,280.4,395,423.9,83.503
5/1/2022 13:37,171.6,273.2,377.2,401,136.5,280.7,403.4,420.7,83.188
5/1/2022 13:38,167.7,274.1,379.6,393.5,144.4,283.6,389.9,417.1,83.188
5/1/2022 13:39,174,271.4,382.8,402,146,283.4,395.1,509,82.999
5/1/2022 13:40,165.2,275.8,370.3,393.8,135,286,399.5,410.5,83.062
5/1/2022 13:41,174.6,281,373.9,394.3,147.6,291.5,397.9,421.6,83.251
5/1/2022 13:42,167.3,268,373.1,388.4,127.7,283.9,412.6,408.4,82.936
5/1/2022 13:43,175.4,269.3,374.8,395.9,142.3,281.4,403.1,422.3,82.936
5/1/2022 13:44,177.4,271.5,367.5,439.7,143,286,450.7,461.6,82.494
5/1/2022 13:45,180.4,269.3,380.6,418.5,158.6,275.2,438.2,415.8,81.8
5/1/2022 13:46,172.8,279.3,375.6,390.4,136.2,294.3,426.3,413.2,82.053
5/1/2022 13:47,179.2,272.5,386.8,385.8,153.6,285.4,414.7,408.8,81.99
5/1/2022 13:48,170.7,271.1,387.6,415.4,144.2,285.4,395.8,417.1,82.305
5/1/2022 13:49,175.6,271.5,399.4,392,152.4,274.8,386,421.4,82.494
5/1/2022 13:50,164.1,275.3,389.4,391.2,130.4,289.7,382.6,431,82.368
5/1/2022 13:51,167.3,280.8,382.2,391,133.5,286.2,373,410.7,82.368
5/1/2022 13:52,171.9,276.4,391,385.2,136.4,279.9,373,418.3,82.305
5/1/2022 13:52,175.8,277.6,394.9,386.7,147.1,280,382.4,412.9,82.683
5/1/2022 13:53,176.7,269.2,387.5,387.1,141.2,278.9,392.5,414.9,83.44
5/1/2022 13:54,165.8,269.2,393,386.7,135.7,279.1,389,415.6,82.81
5/1/2022 13:55,168.7,286.8,394.5,401,147.2,283.8,370,413.5,83.125
5/1/2022 13:56,172.7,281.8,385,405.7,133.1,289.8,397.8,424.3,82.683
5/1/2022 13:57,170.6,283.8,400.5,388.4,132.3,280.2,410.3,414.2,82.683
5/1/2022 13:58,169.4,269.1,390.3,383.7,143.5,278,382.2,421,83.314
5/1/2022 13:59,178.8,272.3,382.9,387.2,152.8,281.6,399,425.1,83.503
5/1/2022 14:00,174,268.2,382.2,391,145.4,286.3,379.3,414.5,83.567
5/1/2022 14:01,176.1,277.4,373.5,401.9,147,287,368,441,83.314
5/1/2022 14:02,174.4,262.6,363.4,387.8,136,281.8,376.7,411.1,82.747
5/1/2022 14:03,167.7,281,367.7,394.1,129.8,283.1,375.2,423.4,83.251
5/1/2022 14:04,166.6,279.5,379.9,389.7,131.3,273.5,383.7,492.8,83.44
5/1/2022 14:05,177.7,278.9,374.9,386,143.2,286.1,382.2,418.8,83.062
5/1/2022 14:06,172.6,278.9,373.5,387.6,146.7,282.6,381.2,413.6,84.008
5/1/2022 14:07,173.3,274.8,374.3,387.8,139.7,279.2,386.6,411.7,83.503
5/1/2022 14:08,167.1,273.6,368,386.5,145.8,283.3,379.3,409.8,83.63
5/1/2022 14:09,178.1,280.3,376.8,413.4,146.8,284.9,378.8,416.6,83.819
5/1/2022 14:10,178.6,276.5,375.5,382,155.9,282,381.4,425.4,83.44
5/1/2022 14:11,173.3,265.5,368.1,380.9,141.6,285,391.2,467.9,83.503
5/1/2022 14:12,169.7,275.3,376.8,413.4,139.3,286.8,400.2,417.6,83.693
5/1/2022 14:13,173.9,274.8,377.8,387.1,147.2,274.3,381.4,415.7,82.999
5/1/2022 14:14,174.4,279.1,369.9,392.3,134.7,274.5,379.6,492.4,82.747
5/1/2022 14:15,170.1,273.8,369.5,390.8,134.1,287.4,388.6,420.4,82.936
5/1/2022 14:16,169.6,283.7,370.3,389.8,140.8,289.7,389.8,425.6,82.494
5/1/2022 14:17,173.3,275.2,381.6,382.2,142,281.2,397.6,425.4,82.494
5/1/2022 14:18,169.4,270.1,368.8,412.6,149.3,279,388.3,408.6,82.557
5/1/2022 14:19,169.3,277.8,379.6,444,140.4,284.5,389.7,412.7,82.368
5/1/2022 14:20,173.5,279.7,374.4,379.6,149.6,285.6,394.1,421.6,82.873
5/1/2022 14:21,169.2,280.8,376.8,396,133.6,282.6,392.2,419.5,82.999
5/1/2022 14:22,166.7,269.5,382.8,388.2,137.8,278.3,377,475.6,82.936
5/1/2022 14:23,176.2,272.4,365.7,401.9,136.2,283.1,372.8,418.7,83.251
5/1/2022 14:24,175.7,277.1,369.1,445.4,147.3,274.7,376.8,434,82.999
5/1/2022 14:25,172.6,273.7,391.7,403.2,134.7,282.8,373,458.2,82.873
5/1/2022 14:26,182.4,277.6,383.6,396.9,157.9,290.2,374.1,415.2,83.188
5/1/2022 14:27,172,274.5,381.7,403.1,145.5,289.3,370.9,429.1,82.431
5/1/2022 14:28,172.9,275.1,381.4,396,138.6,283.8,374.5,429.4,81.864
5/1/2022 14:29,172.1,279.1,395.9,400.6,149.4,286,377.9,413.3,81.674
5/1/2022 14:30,172.6,276.5,391.3,390.2,140.5,277.2,389.5,464.3,82.179
5/1/2022 14:31,175.3,279.4,401.5,387.6,147.4,278.3,411.9,416.6,82.179
5/1/2022 14:32,170.8,271,396.8,388.1,135.6,284.9,429,412.5,82.494
5/1/2022 14:33,170.4,284.7,396.4,381.8,139.9,281.5,430.3,416.3,81.927
5/1/2022 14:34,171.4,284.7,393.9,389.9,134.3,291.4,435.3,422.4,81.611
5/1/2022 14:35,174.9,271.7,398.1,394.1,137.6,282.9,434,430.4,81.485
5/1/2022 14:36,171.4,275,392.5,431.4,135.5,286,413.2,414.5,81.422
5/1/2022 14:37,173.7,285,414,396.6,148.5,271,391.7,418.9,82.242
5/1/2022 14:38,167.2,280.9,390.7,388.4,140.4,289.9,381,502.9,83.062
5/1/2022 14:39,163.8,283.5,384.6,447.2,141.6,277.7,388.8,416,83.44
5/1/2022 14:40,172.4,281.8,385.7,383.8,148.6,286.6,375.1,425.3,82.936
5/1/2022 14:41,165.4,281,382.6,386.7,143.2,290.1,380.2,409.9,83.188
5/1/2022 14:42,168.6,273.1,396.6,385,148.4,285.7,380.3,415.8,83.377
5/1/2022 14:43,168.1,278.8,378.9,388.6,140.9,283.3,393,424.7,83.377
5/1/2022 14:44,171.9,269.4,379.7,433,146.1,287.1,393.2,467.8,83.314
5/1/2022 14:45,171.8,279.7,389.8,385.7,138.3,291.1,388.4,417.2,83.188
5/1/2022 14:46,182,275.8,390.2,390.2,151.6,282.5,401.7,420.5,83.945
5/1/2022 14:47,168.6,280.4,366,380.3,131.2,283.6,433.5,414.7,83.567
5/1/2022 14:48,173.5,274.6,376.8,388.2,139.3,276.2,427.8,412.2,82.683
5/1/2022 14:49,169.9,274.4,376.5,386.1,144.5,283.8,429.8,430.1,82.305
5/1/2022 14:50,174.6,281.6,391.6,398.6,142.9,272.2,429.6,419.8,81.674
5/1/2022 14:51,173.1,274.6,391.6,386.8,133.7,285,418.9,411.6,81.611
5/1/2022 14:51,168.9,282.6,394.5,379,130.3,283.7,389.8,422.4,81.864
5/1/2022 14:52,183.1,289,381.4,389.9,160.1,283.2,387.2,426.8,81.674
5/1/2022 14:53,177,282.3,390.1,383.8,148.9,287.9,358.2,427.9,81.864
5/1/2022 14:54,177.2,274.2,394.9,377.3,152,280.3,366.5,434.4,81.674
5/1/2022 14:55,170.2,274.8,393.6,383.7,138.6,282.6,374.2,429.9,81.864
5/1/2022 14:56,171.8,278.9,400.5,380.9,139.9,290.4,376.2,427.2,82.179
